Class,Package_Ecosystem,Package_Name,Package_Version,Analysis_import_Commands_Command,Analysis_import_Sockets_Hostnames,Analysis_import_Sockets_Address
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.10,whoami,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.10,nslookup,,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.10,hostname,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.10,nslookup,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.10,hostname,,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,head,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,54.77.139.23
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,whoami,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,54.77.139.23
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,whoami,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,3.248.33.252
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,whoami,,8.8.8.8
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,head,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,hostname,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,54.77.139.23
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,hostname,,8.8.8.8
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,head,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,3.248.33.252
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,head,,8.8.8.8
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,curl,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,3.248.33.252
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,nslookup,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,curl,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,54.77.139.23
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,curl,,8.8.8.8
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,hostname,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,hostname,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,3.248.33.252
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,nslookup,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,3.248.33.252
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,nslookup,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,54.77.139.23
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,nslookup,,8.8.8.8
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,whoami,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,whoami,,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,curl,cuafo4asklo631d1vc8fx8i7vy1ppgd5.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,curl,,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,head,,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,nslookup,,
malicious,npm,@dh-io-globalelem/footnote-reference-component,5.990.12,hostname,,
malicious,npm,analysis-studio-components,9.999.0,whoami,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,9.999.0,hostname,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,9.999.0,curl,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,9.999.0,curl,ifconfig.me,
malicious,npm,analysis-studio-components,9.999.0,curl,,8.8.8.8
malicious,npm,analysis-studio-components,9.999.0,tr,,8.8.8.8
malicious,npm,analysis-studio-components,9.999.0,curl,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,9.999.0,tr,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,9.999.0,hostname,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,9.999.0,whoami,,8.8.8.8
malicious,npm,analysis-studio-components,9.999.0,tr,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,9.999.0,whoami,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,9.999.0,whoami,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,9.999.0,tr,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,9.999.0,hostname,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,9.999.0,hostname,,
malicious,npm,analysis-studio-components,9.999.0,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,9.999.0,curl,,
malicious,npm,analysis-studio-components,9.999.0,whoami,,
malicious,npm,analysis-studio-components,9.999.0,curl,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,9.999.0,hostname,,8.8.8.8
malicious,npm,analysis-studio-components,9.999.0,tr,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,9.999.0,hostname,ifconfig.me,
malicious,npm,analysis-studio-components,9.999.0,whoami,ifconfig.me,
malicious,npm,analysis-studio-components,9.999.0,hostname,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,9.999.0,tr,,
malicious,npm,analysis-studio-components,9.999.0,tr,ifconfig.me,
malicious,npm,analysis-studio-components,9.999.0,whoami,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,10.999.0,tr,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,10.999.0,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,10.999.0,hostname,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,10.999.0,hostname,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,10.999.0,hostname,,8.8.8.8
malicious,npm,analysis-studio-components,10.999.0,curl,,
malicious,npm,analysis-studio-components,10.999.0,curl,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,10.999.0,hostname,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,10.999.0,whoami,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,10.999.0,tr,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,10.999.0,tr,,8.8.8.8
malicious,npm,analysis-studio-components,10.999.0,whoami,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,10.999.0,tr,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,10.999.0,whoami,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,10.999.0,curl,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,10.999.0,whoami,,8.8.8.8
malicious,npm,analysis-studio-components,10.999.0,curl,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,10.999.0,curl,ifconfig.me,
malicious,npm,analysis-studio-components,10.999.0,whoami,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,10.999.0,curl,,8.8.8.8
malicious,npm,analysis-studio-components,10.999.0,hostname,ifconfig.me,
malicious,npm,analysis-studio-components,10.999.0,hostname,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,10.999.0,tr,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,10.999.0,whoami,,
malicious,npm,analysis-studio-components,10.999.0,whoami,ifconfig.me,
malicious,npm,analysis-studio-components,10.999.0,hostname,,
malicious,npm,analysis-studio-components,10.999.0,tr,,
malicious,npm,analysis-studio-components,10.999.0,tr,ifconfig.me,
malicious,npm,analysis-studio-components,11230000951.0.9,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,11230000951.0.9,tr,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,11230000951.0.9,curl,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,11230000951.0.9,tr,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,11230000951.0.9,hostname,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,11230000951.0.9,curl,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,11230000951.0.9,whoami,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-studio-components,11230000951.0.9,tr,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,11230000951.0.9,hostname,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,11230000951.0.9,hostname,,8.8.8.8
malicious,npm,analysis-studio-components,11230000951.0.9,whoami,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,11230000951.0.9,whoami,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,11230000951.0.9,hostname,ifconfig.me,34.117.118.44
malicious,npm,analysis-studio-components,11230000951.0.9,whoami,,8.8.8.8
malicious,npm,analysis-studio-components,11230000951.0.9,curl,,8.8.8.8
malicious,npm,analysis-studio-components,11230000951.0.9,tr,,8.8.8.8
malicious,npm,analysis-studio-components,11230000951.0.9,whoami,ifconfig.me,
malicious,npm,analysis-studio-components,11230000951.0.9,tr,ifconfig.me,
malicious,npm,analysis-studio-components,11230000951.0.9,hostname,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,11230000951.0.9,tr,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,11230000951.0.9,whoami,,
malicious,npm,analysis-studio-components,11230000951.0.9,whoami,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-studio-components,11230000951.0.9,curl,,
malicious,npm,analysis-studio-components,11230000951.0.9,curl,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-studio-components,11230000951.0.9,hostname,ifconfig.me,
malicious,npm,analysis-studio-components,11230000951.0.9,curl,ifconfig.me,
malicious,npm,analysis-studio-components,11230000951.0.9,hostname,,
malicious,npm,analysis-studio-components,11230000951.0.9,tr,,
malicious,npm,analysis-components,9.999.0,tr,ifconfig.me,34.117.118.44
malicious,npm,analysis-components,9.999.0,whoami,ifconfig.me,34.117.118.44
malicious,npm,analysis-components,9.999.0,curl,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-components,9.999.0,curl,,8.8.8.8
malicious,npm,analysis-components,9.999.0,hostname,,8.8.8.8
malicious,npm,analysis-components,9.999.0,tr,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-components,9.999.0,whoami,,8.8.8.8
malicious,npm,analysis-components,9.999.0,curl,ifconfig.me,34.117.118.44
malicious,npm,analysis-components,9.999.0,curl,ifconfig.me,
malicious,npm,analysis-components,9.999.0,hostname,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-components,9.999.0,whoami,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-components,9.999.0,curl,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-components,9.999.0,tr,,8.8.8.8
malicious,npm,analysis-components,9.999.0,tr,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-components,9.999.0,curl,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-components,9.999.0,whoami,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-components,9.999.0,hostname,ifconfig.me,34.117.118.44
malicious,npm,analysis-components,9.999.0,whoami,ifconfig.me,
malicious,npm,analysis-components,9.999.0,whoami,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,16.171.102.181
malicious,npm,analysis-components,9.999.0,tr,ifconfig.me,
malicious,npm,analysis-components,9.999.0,tr,,
malicious,npm,analysis-components,9.999.0,hostname,ifconfig.me,2600:1901:0:bbc3::
malicious,npm,analysis-components,9.999.0,tr,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-components,9.999.0,whoami,,
malicious,npm,analysis-components,9.999.0,hostname,,
malicious,npm,analysis-components,9.999.0,hostname,ifconfig.me,
malicious,npm,analysis-components,9.999.0,hostname,ec2-16-171-102-181.eu-north-1.compute.amazonaws.com,
malicious,npm,analysis-components,9.999.0,curl,,
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,head,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,3.248.33.252
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,hostname,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,3.248.33.252
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,hostname,,8.8.8.8
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,nslookup,,8.8.8.8
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,curl,,8.8.8.8
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,nslookup,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,54.77.139.23
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,whoami,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,3.248.33.252
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,whoami,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,54.77.139.23
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,curl,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,54.77.139.23
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,whoami,,8.8.8.8
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,curl,,
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,whoami,,
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,whoami,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,nslookup,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,3.248.33.252
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,hostname,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,54.77.139.23
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,curl,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,3.248.33.252
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,head,,8.8.8.8
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,head,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,54.77.139.23
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,head,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,nslookup,,
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,curl,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,hostname,,
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,head,,
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,nslookup,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,
malicious,npm,@dh-io-globalelem/footnote-component,5.990.10,hostname,owojh9yqocv84mpj9menpy9p9gf735ru.oastify.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/conf/enabled_by_maint/serve-cgi-bin""",packages.cloud.google.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,basename,packages.microsoft.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/site"" -type f -a -name ""000-default""",archive.ubuntu.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""mime""",packages.cloud.google.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,basename,usqco8sv8ic2s2f9pyg3nfkdc4iw6mub.oastify.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/conf/enabled_by_maint/localized-error-pages""",security.ubuntu.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/site/enabled_by_admin/000-default""",usqco8sv8ic2s2f9pyg3nfkdc4iw6mub.oastify.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/alias""",security.ubuntu.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.4,mkdir,doing-plus.gl.at.ply.gg,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""authn_core""",usqco8sv8ic2s2f9pyg3nfkdc4iw6mub.oastify.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,ln,deb.nodesource.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""dir""",archive.ubuntu.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/setenvif""",apt.kubernetes.io,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/alias""",packages.cloud.google.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,dir,packages.microsoft.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""autoindex""",packages.microsoft.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.4,ls,doing-plus.gl.at.ply.gg,
malicious,npm,@bughunter0007/packages-analytics,1.2.4,tac,usqco8sv8ic2s2f9pyg3nfkdc4iw6mub.oastify.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.2,cat,,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,disable,usqco8sv8ic2s2f9pyg3nfkdc4iw6mub.oastify.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,env - sh -c '. /etc/apache2/envvars && env',packages.microsoft.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,nscd,archive.ubuntu.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/authz_user""",security.ubuntu.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""authn_file""",apt.kubernetes.io,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,touch,,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""authz_core""",packages.cloud.google.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,systemctl,usqco8sv8ic2s2f9pyg3nfkdc4iw6mub.oastify.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""autoindex""",doing-plus.gl.at.ply.gg,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,ifconfig,apt.kubernetes.io,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""setenvif""",archive.ubuntu.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,clear,apt.kubernetes.io,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,basename,doing-plus.gl.at.ply.gg,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/deflate""",packages.microsoft.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,openssl,usqco8sv8ic2s2f9pyg3nfkdc4iw6mub.oastify.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/conf"" -type f -a -name ""localized-error-pages""",apt.kubernetes.io,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/conf"" -type f -a -name ""other-vhosts-access-log""",packages.microsoft.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,readlink,usqco8sv8ic2s2f9pyg3nfkdc4iw6mub.oastify.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/authz_core""",security.ubuntu.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/authz_host""",apt.kubernetes.io,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,gpgv,deb.nodesource.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/conf/enabled_by_maint/other-vhosts-access-log""",apt.kubernetes.io,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,cat,packages.microsoft.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,rm -f /var/cache/apt/archives/*.deb /var/cache/apt/archives/partial/*.deb /var/cache/apt/*.bin || true,security.ubuntu.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,mkdir,packages.microsoft.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.2,whoami,doing-plus.gl.at.ply.gg,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,gpgv,packages.cloud.google.com,
malicious,npm,@bughunter0007/packages-analytics,1.2.4,ifconfig,,
malicious,npm,@bughunter0007/packages-analytics,1.2.3,stty,usqco8sv8ic2s2f9pyg3nfkdc4iw6mub.oastify.com,
